file	x	y	area	sample	number	diameter	T	sub_thick	sub_age	time
ML18_02_um.csv	0.776	2.047	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	1.083	1.967	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	1.601	0.182	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	1.544	0.664	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	1.881	1.137	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	1.772	1.2	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	2.004	1.92	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	2.474	1.76	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	2.496	1.421	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	2.343	0.843	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	2.742	0.679	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	3.222	0.775	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	3.635	1.422	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	3.454	1.518	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	3.499	1.652	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	3.259	2.274	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	2.951	2.192	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	2.666	1.443	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	8.054	3.124	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	8.042	2.98	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	8.222	2.159	0.004	ML18	02	0.0713649646461108	850	5	old	10
ML18_02_um.csv	8.168	1.871	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	8.181	1.751	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	8.551	1.019	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	8.838	1.551	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	9.164	0.962	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	9.386	0.951	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	9.238	1.291	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	9.867	1.001	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	10.377	0.992	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	10.998	1.527	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	11.292	2.904	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	11.085	2.96	0.003	ML18	02	0.0618038723237103	850	5	old	10
ML18_02_um.csv	11.167	3.148	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	10.683	2.791	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	10.293	2.227	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	9.741	1.815	0.004	ML18	02	0.0713649646461108	850	5	old	10
ML18_02_um.csv	9.368	1.783	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	9.446	2.237	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	9.197	2.565	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	8.813	2.172	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	9.506	1.171	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.641	1.784	0.003	ML18	02	0.0618038723237103	850	5	old	10
ML18_02_um.csv	8.789	2.565	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	10.858	6.309	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	8.721	6.744	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	8.688	6.502	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	7.974	6.016	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	8.228	5.501	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	8.304	5.304	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.302	5.077	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	9.517	5.563	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	9.627	6.414	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.797	4.426	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	10.457	4.614	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	10.899	5.112	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	10.345	5.187	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	10.03	5.258	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.601	5.28	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.383	5.359	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	8.916	5.442	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	8.883	5.335	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	9.424	4.573	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	0.82	7.256	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	3.256	7.271	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	2.854	6.889	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	3.062	6.041	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	2.706	5.655	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	2.569	5.672	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	2.209	5.422	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	1.855	5.437	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	1.772	5.508	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	1.989	6.05	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	1.319	6.136	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	1.116	6.153	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	0.7	5.796	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	0.694	5.419	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	0.338	5.792	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	1.884	5.666	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	1.29	6.723	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	1.548	6.016	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	1.024	5.942	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	4.094	3.097	0.009	ML18	02	0.107047446969166	850	5	old	10
ML18_02_um.csv	3.844	2.718	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	4.92	2.472	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	5.32	2.563	0.006	ML18	02	0.0874038744473663	850	5	old	10
ML18_02_um.csv	6.061	3.262	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	5.841	3.723	0.007	ML18	02	0.094406974388263	850	5	old	10
ML18_02_um.csv	5.349	3.543	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	5.371	2.897	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	5.103	2.858	0.008	ML18	02	0.100925300880806	850	5	old	10
ML18_02_um.csv	4.899	3.061	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_02_um.csv	5.044	2.487	0.005	ML18	02	0.0797884560802865	850	5	old	10
ML18_03_um.csv	0.199	0.4	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	0.364	0.636	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.073	0.89	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	0.965	1.061	0.008	ML18	03	0.100925300880806	850	5	old	10
ML18_03_um.csv	1.609	0.18	0.003	ML18	03	0.0618038723237103	850	5	old	10
ML18_03_um.csv	1.51	0.189	0.003	ML18	03	0.0618038723237103	850	5	old	10
ML18_03_um.csv	1.803	0.573	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	1.808	1.071	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	1.549	1.593	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	1.313	1.789	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	0.779	2.117	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	1.04	2.489	0.002	ML18	03	0.0504626504404032	850	5	old	10
ML18_03_um.csv	1.763	2.088	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.654	1.892	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.893	1.18	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.885	0.795	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	2.102	0.406	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	1.852	0.339	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	2.584	0.399	0.003	ML18	03	0.0618038723237103	850	5	old	10
ML18_03_um.csv	2.749	0.378	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	2.916	0.858	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	3.519	0.876	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	3.341	1.223	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	3.186	1.489	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	2.959	1.487	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	2.711	1.786	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	3.009	2.004	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	3.675	2.188	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	3.672	2.315	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	3.292	2.305	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	3.75	1.387	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	3.689	0.273	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	4.117	0.246	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	4.794	0.242	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	4.404	0.876	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	4.327	2.087	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	4.4	2.219	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	5.426	0.234	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	6.126	1.062	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	7.333	0.511	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	6.762	2.333	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	6.95	2.357	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	6.529	2.263	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	6.238	2.306	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	4.68	2.293	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	4.444	2.396	0.008	ML18	03	0.100925300880806	850	5	old	10
ML18_03_um.csv	4.817	1.527	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	4.727	1.352	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	4.468	0.756	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	5.244	0.602	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	5.556	1.155	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	5.79	1.162	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	6.291	0.974	0.003	ML18	03	0.0618038723237103	850	5	old	10
ML18_03_um.csv	5.036	4.427	0.008	ML18	03	0.100925300880806	850	5	old	10
ML18_03_um.csv	4.894	4.339	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	4.527	3.893	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	4.416	3.672	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	4.608	3.583	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	5.102	3.285	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	5.056	3.02	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	5.332	3.607	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	5.471	3.688	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	5.882	3.448	0.008	ML18	03	0.100925300880806	850	5	old	10
ML18_03_um.csv	6.097	3.189	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	6.341	3.066	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	6.349	4.383	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	6.462	4.558	0.008	ML18	03	0.100925300880806	850	5	old	10
ML18_03_um.csv	6.888	4.652	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	7.22	4.585	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	7.131	4.7	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	7.324	3.777	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	7.246	3.287	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	6.947	2.855	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	7.431	3.25	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	5.52	3.574	0.004	ML18	03	0.0713649646461108	850	5	old	10
ML18_03_um.csv	3.641	4.785	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	3.298	3.811	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	3.03	3.682	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	2.482	3.094	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	2.316	2.734	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	2.038	3.551	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	1.724	3.388	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	0.463	2.87	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	0.576	4.008	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.127	4.874	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	1.271	4.005	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.728	4.019	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.457	3.55	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.251	3.45	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	1.049	3.513	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	0.97	2.97	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	0.266	3.319	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	0.47	3.432	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.616	3.056	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.33	5.008	0.01	ML18	03	0.112837916709551	850	5	old	10
ML18_03_um.csv	2.163	3.184	0.005	ML18	03	0.0797884560802865	850	5	old	10
ML18_03_um.csv	2.061	3.095	0.007	ML18	03	0.094406974388263	850	5	old	10
ML18_03_um.csv	2.413	2.966	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	2.542	2.737	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_03_um.csv	1.634	2.842	0.006	ML18	03	0.0874038744473663	850	5	old	10
ML18_04_um.csv	0.36	0.468	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	0.398	0.694	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	1.231	0.441	0.009	ML18	04	0.107047446969166	850	5	old	10
ML18_04_um.csv	1.028	0.94	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	0.954	1.536	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	0.131	2.106	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.52	0.344	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.509	1.698	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	1.194	2.31	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.95	1.993	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	1.745	1.694	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.029	1.665	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	2.305	1.224	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.261	0.914	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	1.986	0.191	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	1.928	0.435	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.972	0.627	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	2.378	0.715	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.832	0.553	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	3.31	0.165	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	3.571	1.205	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	3.521	1.419	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	3.186	2.211	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	3.598	2.054	0.01	ML18	04	0.112837916709551	850	5	old	10
ML18_04_um.csv	3.216	1.601	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	2.455	1.807	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	6.866	0.836	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	6.902	0.334	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.17	0.443	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	5.065	0.379	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	4.163	0.817	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	4.005	0.945	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	4.004	1.982	0.004	ML18	04	0.0713649646461108	850	5	old	10
ML18_04_um.csv	4.05	2.143	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	4.35	1.844	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	4.863	2.126	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.262	0.794	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.529	1.232	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.686	1.183	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.46	2.25	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	7.055	1.788	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	6.616	0.648	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	6.583	0.785	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.426	0.767	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.287	0.823	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	6.05	0.815	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.6	0.675	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.297	1.05	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.031	0.981	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	4.908	1.443	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	5.042	1.8	0.004	ML18	04	0.0713649646461108	850	5	old	10
ML18_04_um.csv	5.105	1.917	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	7.181	4.441	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	4.039	2.439	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	4.286	2.822	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	4.219	3.637	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	4.378	4.052	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.083	2.98	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.988	2.724	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.726	2.755	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	6.538	3.011	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	6.37	3.183	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.942	3.643	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.753	3.921	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	5.323	4.022	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	5.358	3.493	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	4.711	4.287	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	3.972	4.34	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.469	2.325	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	5.309	2.691	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	5.856	2.593	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	6.25	2.366	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.71	2.484	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.904	2.399	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	6.901	2.55	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	7.185	2.871	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	7.442	2.551	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	6.968	3.043	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	5.143	3.308	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	0.17	4.639	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	0.219	4.513	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	0.39	2.938	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	0.75	2.713	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	3.65	2.412	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	3.548	4.485	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	2.959	4.336	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.435	4.227	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_04_um.csv	2.089	3.606	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	1.98	3.194	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.697	3.3	0.008	ML18	04	0.100925300880806	850	5	old	10
ML18_04_um.csv	1.461	4.277	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	1.222	3.85	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	1.429	3.133	0.004	ML18	04	0.0713649646461108	850	5	old	10
ML18_04_um.csv	1.27	3.298	0.004	ML18	04	0.0713649646461108	850	5	old	10
ML18_04_um.csv	1.177	3.383	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	0.881	3.503	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.118	2.639	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.275	2.499	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.758	2.529	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.833	2.433	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	2.782	3.07	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	1.974	3.872	0.006	ML18	04	0.0874038744473663	850	5	old	10
ML18_04_um.csv	0.89	2.516	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	0.424	2.411	0.007	ML18	04	0.094406974388263	850	5	old	10
ML18_04_um.csv	0.818	2.878	0.005	ML18	04	0.0797884560802865	850	5	old	10
ML18_05_um.csv	0.214	0.303	0.005	ML18	05	0.0797884560802865	850	5	old	10
ML18_05_um.csv	0.351	0.562	0.006	ML18	05	0.0874038744473663	850	5	old	10
ML18_05_um.csv	0.596	0.383	0.006	ML18	05	0.0874038744473663	850	5	old	10
ML18_05_um.csv	1.075	0.396	0.008	ML18	05	0.100925300880806	850	5	old	10
ML18_05_um.csv	0.53	1.187	0.009	ML18	05	0.107047446969166	850	5	old	10
ML18_05_um.csv	0.771	1.438	0.015	ML18	05	0.138197659788534	850	5	old	10
ML18_05_um.csv	0.558	2.099	0.006	ML18	05	0.0874038744473663	850	5	old	10
ML18_05_um.csv	0.913	2.179	0.008	ML18	05	0.100925300880806	850	5	old	10
